;artist_name_lastfm;tra_id;title_lastfm;genre;track_id;artist_name;title;loudness;tempo;time_signature;key;mode;duration;avg_timbre1;avg_timbre2;avg_timbre3;avg_timbre4;avg_timbre5;avg_timbre6;avg_timbre7;avg_timbre8;avg_timbre9;avg_timbre10;avg_timbre11;avg_timbre12;var_timbre1;var_timbre2;var_timbre3;var_timbre4;var_timbre5;var_timbre6;var_timbre7;var_timbre8;var_timbre9;var_timbre10;var_timbre11;var_timbre12
48;A Hawk And A Hacksaw;9c6686d7-d528-4231-941a-82a019c16d67;Wicky Pocky;folk;TRZODFZ12903C95549;A Hawk And A Hacksaw;Wicky Pocky;-6.297999999999999;189.338;3;10;0;308.89751;49.184104206499995;9.99757265774;41.0965793499;-4.4950583174;-2.51081070746;-20.3202141491;-6.10366156788;1.68966730402;-6.78313671128;-3.04188240918;6.04984416826;23.1075669216;28.952775657399997;1277.49466286;862.6156957789999;1052.35163953;323.60723215;560.630775811;220.33632678799998;229.07951569999997;205.0677269;182.27295042900002;184.45658791900001;226.219392572
49;A Hawk And A Hacksaw;b140bea2-1dfd-496b-9eae-6389c8dae150;Oporto;folk;TRUYQQP128F427AFB0;A Hawk And A Hacksaw;Oporto;-14.065;64.86;4;4;0;83.35628;38.043008;29.600136;141.482888;21.513724;-31.490291999999997;1.3762;-19.291132;-3.891976;-21.987748;-7.747928;2.621028;-0.6480239999999999;90.5742264559;3247.85559319;1000.00585206;820.358130208;675.255158631;229.69556711200002;934.354719171;210.71816888700002;378.08373842;182.74961957099998;209.740334123;322.95013020700003
50;A Hawk And A Hacksaw;c36ed324-a493-42eb-9bf6-9db3341760f6;A Hawk And A Hacksaw;folk;TRQVMFK12903C95490;A Hawk And A Hacksaw;A Hawk And A Hacksaw;-14.47;99.881;5;3;0;418.14159;36.4458021858;22.8080994536;40.0128852459;5.721208743169999;34.825896174899995;-24.6323530055;-4.96066010929;-4.18141639344;4.29168087432;4.92116393443;0.8441650273219999;14.3888218579;136.89795787;4001.9297586999996;947.2958166410001;1543.22848505;637.4795199580001;507.605222803;789.441233547;500.147214883;259.27387482299997;254.25090968700002;193.334552396;305.80765893299997
51;A Hawk And A Hacksaw;c3facc06-04ab-4ebf-97ab-4f63276d4782;Goodbye Great Britain;folk;TRDBZJC12903C95546;A Hawk And A Hacksaw;Goodbye Great Britain;-18.217;124.26100000000001;5;3;1;94.17098;33.1620235849;-17.022490566;96.84299999999999;21.4600377358;16.0374481132;-13.884490565999998;-6.87215566038;1.53361320755;-6.39899056604;2.08401886792;0.284410377358;-1.9456839622599997;93.0620814004;5327.28907385;10213.4426597;2382.21610423;2305.71058264;676.362619325;2664.87142389;518.997803124;780.546620113;421.015130085;485.92333930800004;565.092317858
52;A Hawk And A Hacksaw;cc1a7ed6-6b8a-486c-ae61-e64a2a26f479;To Pine In Time;folk;TRIXEWN12903C9548C;A Hawk And A Hacksaw;To Pine In Time;-10.597999999999999;165.12;1;2;1;197.25016000000002;39.985782178200004;36.1018283828;29.518;3.56768151815;30.844359735999998;-24.568239273899998;-0.393292079208;0.441838283828;3.20747359736;4.90637953795;-1.16633168317;-6.321569306930001;86.34543249049999;2916.24563944;3088.09310193;1761.21218898;1356.92398926;765.799856195;523.140333741;557.964915654;477.52344577699995;309.19635253900003;224.935685634;469.204463958
53;A Hawk And A Hacksaw;ccf62cf5-7658-4377-883f-ef1303f7578d;A Black And White Rainbow;folk;TRIDEID12903C95537;A Hawk And A Hacksaw;A Black And White Rainbow;-7.778;144.459;3;7;1;299.12771000000004;46.352428571400004;23.370669047600003;35.4255;-14.976166666700001;1.40024761905;-28.805397619;6.539683333330001;0.6836642857140001;2.56453809524;1.1052380952399998;-1.27454047619;2.77259761905;76.0546771592;943.1140780789999;440.63813192099997;589.6423454769999;341.588068648;216.080270844;385.28162373099997;139.79471289;168.00024428700002;92.2456900576;82.7881512626;230.105348112
54;A Hawk And A Hacksaw;d5b07b88-882b-4192-9407-0cb7d1dd453a;Laughter In The Dark;folk;TRNGBEA12903C9552B;A Hawk And A Hacksaw;Laughter In The Dark;-12.163;200.075;4;9;1;475.29751;37.9637561837;-24.0156584217;47.968330977600004;4.5283368669;7.4554664311000005;-16.052180212;-3.3533828032999997;0.695608951708;4.45424734982;0.0310494699647;4.11408009423;20.853262662;101.465164915;3876.8766532;3806.32243883;1356.30415334;1327.29245515;690.309555043;539.514629308;314.885318158;330.969035706;202.167122497;194.015273136;294.66613249799997
55;A Hawk And A Hacksaw;e8bfa6a3-86cb-4512-9ee0-686aeabf8da0;In The River;folk;TRGYMYI128F427AFAA;A Hawk And A Hacksaw;In The River;-9.357000000000001;86.53299999999999;1;7;1;356.12689;43.7303333333;-1.01777388535;80.0166847134;7.8367940551999995;-10.9275159236;-14.7703375796;13.0577154989;5.5458895965999995;-7.73195116773;-2.27841613588;-1.8732590233500002;2.37534288747;77.60357424979999;7861.96873236;2707.32269646;1364.83445953;1160.01294784;456.368090882;621.630892174;345.80148092400003;859.060471265;236.92838221099998;204.78066308799998;567.737702514
56;A Hawk And A Hacksaw;eaef3bbe-63dc-4927-9efc-da8946bf0f1b;A Kernel;folk;TRILJJA12903C95463;A Hawk And A Hacksaw;A Kernel;-14.252;161.841;3;4;1;99.47383;37.4121;23.7879;14.1929903226;-6.944380645160001;33.2484322581;-11.873480645199999;-26.5590193548;-9.09752903226;-4.7564483871;-4.380112903230001;-2.24499032258;0.29995483871;53.73689850939999;2061.40388539;2474.74357752;1823.23129513;623.118764303;620.6673149659999;665.552168593;569.331226288;409.88433924099996;289.065268074;229.50682959;608.1347270819999
57;A Hawk And A Hacksaw;efd56192-70bf-498f-9baf-3ec95a206054;Pastelka On The Train;folk;TRPQJBA12903C95543;A Hawk And A Hacksaw;Pastelka On The Train;-7.474;111.367;3;0;1;193.80200000000002;46.8708365591;20.146473118299998;38.963531182800004;-0.473587096774;27.5671634409;-29.7953892473;9.526507526880001;-2.47046236559;-1.3680107526899998;2.1796193548400002;1.93068387097;7.0680817204299995;25.125667302300002;1120.86587709;1855.12183271;764.800680475;600.91082692;308.319314982;364.01272594;290.782588653;235.17745002799998;202.17328148299998;165.660504728;201.83125337799999
58;A Hawk And A Hacksaw;f22627d9-9897-4b9a-8581-5fb71b0b74fd;A Hack And A Handsaw;folk;TRGTJYP12903C95477;A Hawk And A Hacksaw;A Hack And A Handsaw;-13.292;127.117;1;5;0;215.71873;41.8248532338;-24.9110410448;63.9031343284;11.221386815899999;31.1607325871;-20.0831965174;-26.5842288557;-9.285788557210001;2.2003383084599997;3.8072039800999997;8.44780472637;14.1230348259;19.1175809262;2799.68830332;867.5811812310001;781.7262538289999;698.454581664;449.64484765300006;480.712442395;339.347780092;319.523754294;207.709174615;171.95357035599997;212.88248315599998
59;A Hawk And A Hacksaw;f226e478-1f0c-46eb-9723-71eb34b1d5c3;There Is A River In Galisteo;folk;TRHPFCS128F427AFB4;A Hawk And A Hacksaw;There Is A River In Galisteo;-13.776;28.85;1;7;0;52.00934;41.446674074099995;-30.934807407399997;68.987162963;-0.355488888889;28.334977777800002;-20.3566814815;-30.9192;-6.41346666667;-1.6764962962999999;-3.07768888889;6.79943703704;4.40791111111;26.7579332864;1084.91577026;1594.77816308;629.697075035;459.746113251;316.781840824;375.726681286;424.695641745;314.86729319799997;162.24974459999999;90.8414069423;210.962178644
60;A Hawk And A Hacksaw;f2acd688-e4da-49f0-8973-518b7b4e1c23;Europa;folk;TRWKFTX12903C95540;A Hawk And A Hacksaw;Europa;-13.117;132.58100000000002;5;7;0;230.60852999999997;41.5936734375;3.868903125;76.9788484375;11.599121875;23.49361875;-22.7414203125;8.7101640625;0.0414609375;6.6984453125;2.74724375;4.38950625;20.9733984375;24.2899524543;1596.34700555;2382.49849133;858.57486052;1122.1781931;284.000379603;746.806555753;246.740887886;305.576763619;169.062415859;139.614362972;765.437193227
61;Aimee Mann;08676115-e34c-4a95-92ab-aae8f828c450;Susan;classic pop and rock;TRDSVJQ128F424826A;Aimee Mann;Susan;-8.225;101.01899999999999;4;10;1;231.49669;45.49504373520001;-34.5650650118;3.33839007092;-5.249321513;5.06234751773;-6.181134751769999;4.90326950355;-12.370608747;8.61673404255;-8.759343971629999;-0.978410165485;-2.62424113475;26.7015612948;2113.62254574;1318.69312534;887.526527041;601.264278305;763.4920491989999;897.4025657289999;402.11928547699995;205.887504495;394.580823609;201.576680353;241.619806025
62;Aimee Mann;0db2107b-eb10-478f-95d5-936e572f2b4b;The Moth;classic pop and rock;TRYJBIK128F424829E;Aimee Mann;The Moth;-6.597;127.90899999999999;4;6;0;226.24607999999998;47.3594901961;-14.386984917000001;24.236760180999998;-3.9599819004500003;19.1059004525;-14.9934600302;-10.921974359000002;-8.630208144800001;0.481036199095;-6.381906485669999;2.73095173454;-0.0972745098039;45.583899532;2761.26910479;2475.10240628;820.469803912;593.228496072;406.416893977;456.33084861599997;324.071602403;228.32094890099998;244.858595765;140.522248969;291.381077312
63;Aimee Mann;12aeab75-6cbc-4eef-b13c-4b21f3845a2c;Superball;classic pop and rock;TRHQUJM128F1498A38;Aimee Mann;Superball;-11.315;124.32600000000001;4;7;1;185.93913999999998;41.3142048682;-3.26290466531;74.0687687627;16.1176896552;-3.81936308316;-11.9209087221;15.6740344828;2.8012515212999998;-6.54587829615;-5.5496064908700005;1.8202758620700001;8.220730223119999;78.5426998951;1494.49910002;3190.86321121;1432.44511482;656.774556316;607.3358961719999;426.800383546;346.21624918199996;173.75821194099998;209.69172338299998;190.982988662;174.29152070400002
64;Aimee Mann;166b0817-141d-422d-a8e8-0e1bad65d1d6;Nothing Is Good Enough;classic pop and rock;TRXSTWJ128F4248261;Aimee Mann;Nothing Is Good Enough;-8.172;116.52;1;0;0;189.70077;45.066356563999996;-43.170022690399996;8.135972447330001;-12.5497682334;-16.151943273900002;-10.3593776337;0.0467325769854;-2.2970518638599997;-6.81506969206;-5.36599513776;-0.867889789303;2.04592058347;42.7456300479;2947.57958626;954.5925353460001;983.0954676460001;765.968682728;452.67940994;550.9106073730001;575.249718412;373.76737601599996;287.097794708;220.41732777400003;206.510804741
65;Aimee Mann;1ffb37b0-7537-4fa1-9207-bcf8e3373c10;It Takes All Kinds;classic pop and rock;TRRUQEA128F424826B;Aimee Mann;It Takes All Kinds;-10.129;120.73100000000001;3;1;1;246.38648999999998;41.4918720379;-69.7365387046;8.32213744076;0.553099526066;6.52362559242;10.4570963665;-12.866628752;-13.2872496051;3.0533949447099995;-10.7942827804;-0.654829383886;0.46150236966799996;32.1680719252;3378.83276029;2524.42314186;2603.76324003;678.938154338;1153.02449353;804.988764774;857.2856837610001;354.502695914;417.400991593;452.966446075;239.123271833
66;Aimee Mann;22929f77-a8e2-4f94-94bf-a1263155a3f7;You Do;classic pop and rock;TRPJQVH128F424826C;Aimee Mann;You Do;-12.265999999999998;99.00299999999999;4;1;1;225.48852999999997;40.2212697368;-58.8685;-35.9049736842;-9.01929868421;6.24379868421;-5.81477105263;-1.41423289474;-27.7308855263;1.55666447368;-14.2424407895;-1.16145263158;-1.76720789474;31.999483904899996;2247.6858808;2472.3043083000002;1507.61464315;715.7451915710001;908.492976132;666.37953116;792.793279201;509.668980941;502.24578972300003;218.503034158;296.251923091
67;Aimee Mann;26d1cda8-9d2c-4930-8ae1-aafd20ba0876;Save Me;classic pop and rock;TRDLCTG128F42482A3;Aimee Mann;Save Me;-8.255;142.497;4;7;0;283.74159;46.6053658243;-39.5265908544;-3.5095379061400003;-16.382868832699998;-12.9842864019;-14.053205776199999;-8.90896991576;-10.1143802647;3.37130565584;-7.64861612515;0.824016847172;-2.4977196149200003;9.73182565197;1440.74197628;1571.05975913;685.194202104;993.609403328;496.49002747;390.93207216400003;331.337334905;219.42953008;249.15847015900002;158.264786623;154.311224633
68;Aimee Mann;2f1b6792-63ea-4b7f-94f8-4378f559ad71;I Could Hurt You Now;classic pop and rock;TRXFRIL128E079199F;Aimee Mann;I Could Hurt You Now;-9.576;119.554;4;10;1;257.27955;43.524206724799996;-4.142895392280001;38.602886675;6.2934732254;0.648628891656;-11.949747197999999;3.97691033624;-6.38567496887;-1.7293536737200002;-7.87609589041;5.8011407222899996;19.552740971400002;42.770649307199996;1945.86532678;808.790281475;753.770197709;886.526577145;516.031522906;423.656524796;395.774299574;293.426290794;299.887380894;164.48218051700002;294.361543108
69;Aimee Mann;323cca67-7b30-44a1-8b3f-dc7df18e05ec;Calling It Quits;classic pop and rock;TRQKNBN128F4248267;Aimee Mann;Calling It Quits;-7.367999999999999;137.38;4;4;1;249.93913999999998;45.5811329787;-23.0860864362;1.66881117021;0.593844414894;-7.0581356383000005;0.016486702127700002;-4.243718085109999;-7.033980053189999;17.5679135638;-7.6341861702100005;-4.75964361702;-0.188136968085;51.3315509025;2562.3181915;2309.76064958;1477.19851306;620.576126649;960.9162661460001;385.13757529599997;597.3909256530001;281.45130939;449.678289625;256.600602873;280.42216696400004
70;Aimee Mann;350aa5c3-0ed3-460c-a8a6-fa554a9c3c46;Long Shot;classic pop and rock;TRIUNYI128F1498A34;Aimee Mann;Long Shot;-9.181000000000001;95.63600000000001;4;9;1;193.4624;43.96434357850001;-23.3293622393;11.662317233800001;2.06261470911;-8.60299012075;-8.53880351262;-4.30650603732;-11.827492865;9.10426783754;-5.97560592755;1.36307354555;-9.81245773875;50.1352850488;2335.1315904;1162.8833772;771.885827635;411.76844146300004;520.447489231;265.152068134;354.316207403;285.733544262;231.454245523;153.821986536;162.228285655
71;Aimee Mann;350aa5c3-0ed3-460c-a8a6-fa554a9c3c46;Long Shot;classic pop and rock;TRRGMKE128F42482A7;Aimee Mann;Long Shot;-4.235;91.12799999999999;4;4;1;332.09424;52.4701048951;15.7317121212;43.4904020979;-2.99204662005;2.09435431235;-24.5759020979;-7.886520979019999;-7.392606060610001;19.8113589744;-2.0749988344999997;4.5750652680699995;1.99027972028;5.871628653330001;811.2025874960001;1731.54350825;354.67164983;696.7857331839999;175.223463732;327.560151888;175.34692706599998;166.459400449;143.751007202;73.65128227310001;205.484779204
72;Aimee Mann;362711be-5ac0-4c3e-a4e0-24c57f686da0;Choice In The Matter;classic pop and rock;TRNCLRX128F1498A35;Aimee Mann;Choice In The Matter;-9.582;203.27700000000002;4;1;0;193.07057;45.6028263566;27.237751938000002;-0.101857364341;-16.5965875969;-28.8100899225;-20.4968790698;-14.7896;-5.409158139530001;4.08334108527;-2.21308992248;0.538480620155;-9.33692868217;36.9239130086;1410.61013258;831.628722932;390.125982924;573.21715948;281.219977244;346.42111669;332.002641305;246.733840473;174.65880394200002;122.52646878600001;206.90712833900002
73;Aimee Mann;37138447-96f8-4ec9-908a-eadba2273a33;You Could Make A Killing;classic pop and rock;TRWWUEK128F1498A37;Aimee Mann;You Could Make A Killing;-13.737;133.41;1;3;1;222.22322000000003;38.8956207951;-40.8012798165;-1.20344954128;-9.870224770639998;-11.690602446500002;-8.078041284400001;-4.73308103976;-20.7823776758;6.207743119269999;-8.184033639139999;0.261831804281;3.9443960244599996;31.772331256799998;2544.94682332;1583.40160909;883.3356670610001;598.34512724;441.072219134;507.289892833;540.591045122;308.200425692;355.603585149;168.522852452;195.771689777
74;Aimee Mann;3c947938-e15b-449b-b9d2-2ee4e31d1ec2;Real Bad News;classic pop and rock;TROELXR128F4248273;Aimee Mann;Real Bad News;-10.414000000000001;118.015;3;2;1;233.87382999999997;42.5299285714;-49.6278646617;7.68330451128;-8.91837406015;10.860195488699999;-18.8993477444;12.8023458647;-6.26583646617;7.808956766919999;-6.69346804511;-0.582817669173;-2.8120131578900005;68.3992093746;4430.77095229;1917.15810041;834.0207069260001;1937.08042107;639.40197999;881.8860570530001;478.447354276;597.582321312;317.268684636;252.15840188599998;376.094141449
75;Aimee Mann;43b9349a-24eb-4acf-a3f5-011e71ba1e32;Driving Sideways;classic pop and rock;TRQMXMX128F4248268;Aimee Mann;Driving Sideways;-7.29;107.41;3;8;1;229.66812000000002;47.5451929825;-18.7404719298;21.2313263158;-7.83803333333;-18.4777403509;-8.03519473684;3.45889473684;-3.4449614035100002;2.6578824561400003;-6.925429824560001;-2.62994736842;3.37282807018;17.6032763136;2128.39997755;1021.35550883;1120.57488483;505.93998882;583.509751108;413.287898322;361.117575995;221.37127018099997;258.570706031;234.077112141;234.201185297
76;Aimee Mann;43cce6d6-015c-4b73-8350-649ef1857d7e;Deathly;classic pop and rock;TRIODBR128F4248265;Aimee Mann;Deathly;-8.314;135.425;4;2;1;336.74404;44.7133367463;-18.1879362912;0.556998862344;-6.75650853242;-20.9186996587;-10.9060568828;-1.24580432309;-5.49205802048;6.20453128555;-4.99682138794;0.9156257110349999;3.15294880546;54.207805308699996;1882.52965649;1306.03779429;1153.21016001;526.424979193;678.670362249;353.607351709;356.818804867;223.329221114;261.24623667;219.05286469599997;162.601609564
77;Aimee Mann;43cce6d6-015c-4b73-8350-649ef1857d7e;Deathly;classic pop and rock;TRBGMSR128F42482AA;Aimee Mann;Deathly;-5.6;136.18;4;2;1;423.41832;48.802220558900004;-5.800295409179999;22.467710578800002;-9.925488023949999;6.37468163673;-18.754787425099998;-2.99992215569;-4.0535369261500005;-0.11570259480999999;-5.06916666667;-1.16727844311;-6.58115369261;43.3550453496;2964.03297844;2837.92641309;1008.71494942;894.8298912930001;377.918505014;495.601023689;285.014443077;248.947007993;207.47290538;147.394720714;256.79129429200003
78;Aimee Mann;4526dad5-ae8f-4c7b-abd5-ad4a1ee35e54;Ghost World;classic pop and rock;TRUGPTB128F4248266;Aimee Mann;Ghost World;-6.462999999999999;100.29799999999999;4;4;1;210.33751;48.3916423729;-5.56033728814;23.3100745763;-3.31245932203;7.27394745763;-20.6026169492;-2.3375593220299997;-8.4449220339;6.894833898310001;-3.1376220339;1.3340220339;-3.3876033898299998;32.8214360331;1630.49052074;1306.90177774;503.87538927199995;417.382797307;359.82939405300004;349.150387094;326.720074963;213.738899335;204.807394133;139.517504415;187.720974178
79;Aimee Mann;5249caa0-0f7a-41e0-9fd5-8d46606983ae;Beautiful;classic pop and rock;TRYBKCQ128F42482B6;Aimee Mann;Beautiful;-7.57;119.29700000000001;4;11;0;228.25751;47.1660227671;-34.4788791594;1.07853765324;-14.1110367776;-14.728518388800001;-12.1358423818;-2.7610630472900004;-7.533098073560001;0.809798598949;-10.943908931700001;0.959579684764;-0.8548143607709999;24.2692379767;2141.26118527;2134.73631745;1264.26683785;494.050134775;703.515128938;463.82326804900003;527.227087679;297.17274993;329.416229648;223.99436129400002;221.35200276400002
80;Aimee Mann;54034aca-8030-4692-80ff-1f4e5ad6290a;Christmastime;classic pop and rock;TRGJHXQ128F42482B9;Aimee Mann;Christmastime;-12.165999999999999;84.971;4;4;0;198.66076999999999;39.6901763727;-50.7281630616;-25.797585690500004;-18.2174043261;-4.56173876872;-8.06787853577;-15.4194958403;-7.557344425960001;10.3975673877;-2.9609733777;-1.5094542429299997;7.54747587354;44.857244721;3221.47006138;1894.49104904;2510.63776166;962.850845697;912.1246293910001;514.3285895180001;782.536361417;495.026566142;384.00474825199996;332.421345752;300.596215617
81;Aimee Mann;60bf23ac-ff3d-462e-a7ea-ced118f01533;Video;classic pop and rock;TRASWHC128F42482B1;Aimee Mann;Video;-8.032;134.07399999999998;4;8;1;215.7971;45.963277592;-27.7522040134;6.02367892977;-10.5984849498;-10.9299966555;-9.63865217391;0.7334280936450001;-10.234035117100001;4.636775919730001;-7.47617725753;1.1825752508399998;2.72926588629;55.6257713945;2499.73805337;1829.20088615;900.281524547;572.723657575;628.748662555;457.248026469;526.7189482480001;253.571309271;423.094737276;207.263809442;218.57599243299998
82;Aimee Mann;6a52997c-9fdc-4f81-b235-21e5f71c79d2;Dear John;classic pop and rock;TRUAPIE128F42482AB;Aimee Mann;Dear John;-6.837000000000001;177.653;4;1;1;187.45424;48.26147967479999;-5.95420934959;7.9345;-9.44232520325;-16.6619065041;-14.9486260163;-3.78814837398;-0.22053048780499998;5.55305081301;-5.39528252033;0.763524390244;-0.050593495935;22.2717768878;1774.40614775;1905.90210016;1142.96065648;616.724188418;574.4165417180001;311.735789126;497.47622588300004;270.268016613;318.98018826;187.546107603;282.355095071
83;Aimee Mann;6d75f27b-4ebb-4426-ba97-7962f22b6c34;Way Back When;classic pop and rock;TRDZCPL128E07919A2;Aimee Mann;Way Back When;-9.658999999999999;118.411;1;2;1;245.31546;42.7960338505;12.6669887165;23.3145218618;3.8800916784199995;5.570284908320001;-4.357648801130001;-10.4061466855;-3.1065952045099996;1.0045712270799998;-3.41100987306;1.57968124118;4.6211509167800005;37.9379918917;2338.90488761;1838.09389961;1905.27772512;822.884031095;765.4937637989999;766.00280375;614.449127352;370.764386984;339.230085663;239.718488671;274.808402673
